StructureData imported 3,000 structures
CHGNet v0.3.0 initialized with 412,525 parameters
CHGNet will run on cpu

===== Epoch 0 =====
Epoch: [1][144/300] | Time (0.778)(0.000) | Loss 0.0168(0.0190) | MAE e 0.004(0.005)  f 0.093(0.098)  s 0.112(0.122)  
Epoch: [1][150/300] | Time (0.778)(0.000) | Loss 0.0183(0.0189) | MAE e 0.002(0.005)  f 0.099(0.098)  s 0.100(0.122)  
Epoch: [1][156/300] | Time (0.778)(0.000) | Loss 0.0179(0.0189) | MAE e 0.005(0.005)  f 0.096(0.098)  s 0.114(0.121)  
Epoch: [1][162/300] | Time (0.780)(0.000) | Loss 0.0164(0.0188) | MAE e 0.003(0.005)  f 0.092(0.098)  s 0.134(0.121)  
Epoch: [1][168/300] | Time (0.784)(0.000) | Loss 0.0169(0.0188) | MAE e 0.003(0.005)  f 0.092(0.098)  s 0.099(0.120)  
Epoch: [1][174/300] | Time (0.789)(0.000) | Loss 0.0158(0.0187) | MAE e 0.006(0.005)  f 0.094(0.097)  s 0.090(0.120)  
Epoch: [1][180/300] | Time (0.790)(0.000) | Loss 0.0169(0.0186) | MAE e 0.004(0.005)  f 0.094(0.097)  s 0.129(0.119)  
Epoch: [1][186/300] | Time (0.791)(0.000) | Loss 0.0150(0.0185) | MAE e 0.003(0.004)  f 0.090(0.097)  s 0.104(0.118)  
Epoch: [1][192/300] | Time (0.791)(0.000) | Loss 0.0181(0.0185) | MAE e 0.002(0.004)  f 0.097(0.097)  s 0.114(0.118)  
Epoch: [1][198/300] | Time (0.790)(0.000) | Loss 0.0181(0.0184) | MAE e 0.003(0.004)  f 0.092(0.097)  s 0.123(0.118)  
Epoch: [1][204/300] | Time (0.790)(0.000) | Loss 0.0183(0.0184) | MAE e 0.003(0.004)  f 0.097(0.097)  s 0.116(0.118)  
Epoch: [1][210/300] | Time (0.789)(0.000) | Loss 0.0142(0.0183) | MAE e 0.002(0.004)  f 0.086(0.097)  s 0.092(0.117)  
Epoch: [1][216/300] | Time (0.789)(0.000) | Loss 0.0159(0.0183) | MAE e 0.003(0.004)  f 0.094(0.097)  s 0.104(0.117)  
Epoch: [1][222/300] | Time (0.788)(0.000) | Loss 0.0150(0.0182) | MAE e 0.004(0.004)  f 0.090(0.096)  s 0.108(0.117)  
Epoch: [1][228/300] | Time (0.788)(0.000) | Loss 0.0138(0.0181) | MAE e 0.002(0.004)  f 0.086(0.096)  s 0.103(0.116)  
Epoch: [1][234/300] | Time (0.787)(0.000) | Loss 0.0151(0.0181) | MAE e 0.002(0.004)  f 0.091(0.096)  s 0.095(0.116)  
Epoch: [1][240/300] | Time (0.787)(0.000) | Loss 0.0164(0.0180) | MAE e 0.003(0.004)  f 0.093(0.096)  s 0.105(0.116)  
Epoch: [1][246/300] | Time (0.786)(0.000) | Loss 0.0150(0.0180) | MAE e 0.002(0.004)  f 0.088(0.096)  s 0.106(0.116)  
Epoch: [1][252/300] | Time (0.786)(0.000) | Loss 0.0187(0.0179) | MAE e 0.004(0.004)  f 0.099(0.096)  s 0.119(0.115)  
Epoch: [1][258/300] | Time (0.786)(0.000) | Loss 0.0173(0.0179) | MAE e 0.003(0.004)  f 0.091(0.096)  s 0.134(0.115)  
Epoch: [1][264/300] | Time (0.786)(0.000) | Loss 0.0171(0.0179) | MAE e 0.004(0.004)  f 0.092(0.096)  s 0.122(0.115)  
Epoch: [1][270/300] | Time (0.786)(0.000) | Loss 0.0181(0.0178) | MAE e 0.003(0.004)  f 0.089(0.095)  s 0.169(0.116)  
Epoch: [1][276/300] | Time (0.786)(0.000) | Loss 0.0170(0.0178) | MAE e 0.005(0.004)  f 0.091(0.095)  s 0.124(0.116)  
Epoch: [1][282/300] | Time (0.785)(0.000) | Loss 0.0153(0.0178) | MAE e 0.004(0.004)  f 0.090(0.095)  s 0.100(0.115)  
Epoch: [1][288/300] | Time (0.785)(0.000) | Loss 0.0171(0.0177) | MAE e 0.004(0.004)  f 0.094(0.095)  s 0.119(0.115)  
Epoch: [1][294/300] | Time (0.785)(0.000) | Loss 0.0129(0.0176) | MAE e 0.002(0.004)  f 0.080(0.095)  s 0.110(0.115)  
Epoch: [1][300/300] | Time (0.784)(0.000) | Loss 0.0155(0.0176) | MAE e 0.003(0.004)  f 0.090(0.095)  s 0.107(0.114)  
Val: [6/38] | Time (0.371) | Loss 0.0163(0.0149) | MAE e 0.003(0.002)  f 0.091(0.088)  s 0.098(0.102)  
Val: [12/38] | Time (0.385) | Loss 0.0157(0.0153) | MAE e 0.003(0.003)  f 0.091(0.089)  s 0.088(0.100)  
Val: [18/38] | Time (0.387) | Loss 0.0161(0.0150) | MAE e 0.002(0.003)  f 0.094(0.089)  s 0.092(0.100)  
Val: [24/38] | Time (0.393) | Loss 0.0157(0.0151) | MAE e 0.002(0.003)  f 0.091(0.089)  s 0.101(0.099)  
Val: [30/38] | Time (0.400) | Loss 0.0160(0.0150) | MAE e 0.003(0.003)  f 0.091(0.089)  s 0.111(0.100)  
Val: [36/38] | Time (0.396) | Loss 0.0127(0.0149) | MAE e 0.003(0.003)  f 0.081(0.089)  s 0.101(0.100)  
*   e_MAE (0.003) 	f_MAE (0.088) 	s_MAE (0.100) 	
Test: [6/38] | Time (0.352) | Loss 0.0155(0.0155) | MAE e 0.003(0.003)  f 0.091(0.091)  s 0.103(0.098)  
Test: [12/38] | Time (0.356) | Loss 0.0163(0.0151) | MAE e 0.003(0.003)  f 0.093(0.090)  s 0.105(0.095)  
Test: [18/38] | Time (0.354) | Loss 0.0150(0.0149) | MAE e 0.004(0.003)  f 0.089(0.089)  s 0.097(0.097)  
Test: [24/38] | Time (0.353) | Loss 0.0158(0.0150) | MAE e 0.002(0.003)  f 0.089(0.089)  s 0.118(0.099)  
Test: [30/38] | Time (0.355) | Loss 0.0174(0.0149) | MAE e 0.002(0.003)  f 0.097(0.088)  s 0.117(0.099)  
Test: [36/38] | Time (0.361) | Loss 0.0142(0.0148) | MAE e 0.004(0.003)  f 0.085(0.088)  s 0.093(0.100)  
**  e_MAE (0.003) 	f_MAE (0.088) 	s_MAE (0.099) 	
Epoch 1: New best validation energy MAE: 0.002605

===== Epoch 2 =====
Epoch: [2][1/300] | Time (0.917)(0.002) | Loss 0.0144(0.0144) | MAE e 0.003(0.003)  f 0.089(0.089)  s 0.098(0.098)  
Epoch: [2][6/300] | Time (0.914)(0.000) | Loss 0.0157(0.0147) | MAE e 0.003(0.003)  f 0.092(0.088)  s 0.108(0.102)  
Epoch: [2][12/300] | Time (0.886)(0.000) | Loss 0.0146(0.0149) | MAE e 0.007(0.004)  f 0.088(0.088)  s 0.093(0.101)  
Epoch: [2][18/300] | Time (0.865)(0.000) | Loss 0.0159(0.0150) | MAE e 0.005(0.005)  f 0.092(0.089)  s 0.103(0.100)  
Epoch: [2][24/300] | Time (0.854)(0.000) | Loss 0.0135(0.0150) | MAE e 0.008(0.005)  f 0.084(0.088)  s 0.100(0.103)  
Epoch: [2][30/300] | Time (0.837)(0.000) | Loss 0.0153(0.0151) | MAE e 0.004(0.005)  f 0.091(0.088)  s 0.099(0.103)  
Epoch: [2][36/300] | Time (0.826)(0.000) | Loss 0.0135(0.0150) | MAE e 0.004(0.004)  f 0.084(0.088)  s 0.093(0.103)  
Epoch: [2][42/300] | Time (0.819)(0.000) | Loss 0.0153(0.0149) | MAE e 0.003(0.004)  f 0.089(0.088)  s 0.105(0.104)  
Epoch: [2][48/300] | Time (0.814)(0.000) | Loss 0.0134(0.0147) | MAE e 0.002(0.004)  f 0.081(0.087)  s 0.091(0.102)  
Epoch: [2][54/300] | Time (0.809)(0.000) | Loss 0.0137(0.0146) | MAE e 0.004(0.004)  f 0.084(0.087)  s 0.104(0.101)  
Epoch: [2][60/300] | Time (0.805)(0.000) | Loss 0.0123(0.0145) | MAE e 0.002(0.004)  f 0.082(0.087)  s 0.078(0.100)  
Epoch: [2][66/300] | Time (0.802)(0.000) | Loss 0.0132(0.0145) | MAE e 0.009(0.004)  f 0.085(0.087)  s 0.082(0.099)  
Epoch: [2][72/300] | Time (0.800)(0.000) | Loss 0.0136(0.0144) | MAE e 0.008(0.004)  f 0.086(0.087)  s 0.089(0.099)  
Epoch: [2][78/300] | Time (0.798)(0.000) | Loss 0.0143(0.0144) | MAE e 0.005(0.004)  f 0.088(0.087)  s 0.089(0.099)  
Epoch: [2][84/300] | Time (0.797)(0.000) | Loss 0.0144(0.0144) | MAE e 0.005(0.004)  f 0.092(0.087)  s 0.081(0.098)  
Epoch: [2][90/300] | Time (0.796)(0.000) | Loss 0.0136(0.0144) | MAE e 0.004(0.004)  f 0.088(0.087)  s 0.085(0.098)  
Epoch: [2][96/300] | Time (0.794)(0.000) | Loss 0.0154(0.0144) | MAE e 0.003(0.004)  f 0.091(0.087)  s 0.107(0.099)  
Epoch: [2][102/300] | Time (0.796)(0.000) | Loss 0.0125(0.0144) | MAE e 0.004(0.004)  f 0.082(0.087)  s 0.069(0.098)  
Epoch: [2][108/300] | Time (0.796)(0.000) | Loss 0.0145(0.0143) | MAE e 0.003(0.004)  f 0.086(0.087)  s 0.117(0.099)  
Epoch: [2][114/300] | Time (0.800)(0.000) | Loss 0.0150(0.0144) | MAE e 0.001(0.004)  f 0.091(0.087)  s 0.112(0.099)  
Epoch: [2][120/300] | Time (0.800)(0.000) | Loss 0.0130(0.0144) | MAE e 0.004(0.004)  f 0.085(0.087)  s 0.099(0.100)  
Epoch: [2][126/300] | Time (0.800)(0.000) | Loss 0.0128(0.0143) | MAE e 0.003(0.004)  f 0.081(0.087)  s 0.094(0.100)  
Epoch: [2][132/300] | Time (0.799)(0.000) | Loss 0.0146(0.0143) | MAE e 0.008(0.004)  f 0.085(0.086)  s 0.113(0.100)  
Epoch: [2][138/300] | Time (0.798)(0.000) | Loss 0.0140(0.0143) | MAE e 0.009(0.004)  f 0.087(0.086)  s 0.089(0.101)  
Epoch: [2][144/300] | Time (0.798)(0.000) | Loss 0.0139(0.0143) | MAE e 0.006(0.005)  f 0.087(0.086)  s 0.085(0.101)  
Epoch: [2][150/300] | Time (0.797)(0.000) | Loss 0.0104(0.0142) | MAE e 0.006(0.005)  f 0.076(0.086)  s 0.078(0.100)  
Epoch: [2][156/300] | Time (0.797)(0.000) | Loss 0.0140(0.0142) | MAE e 0.007(0.005)  f 0.084(0.086)  s 0.122(0.100)  
Epoch: [2][162/300] | Time (0.796)(0.000) | Loss 0.0138(0.0142) | MAE e 0.003(0.005)  f 0.083(0.086)  s 0.104(0.100)  
Epoch: [2][168/300] | Time (0.795)(0.000) | Loss 0.0135(0.0142) | MAE e 0.003(0.005)  f 0.083(0.086)  s 0.092(0.100)  
Epoch: [2][174/300] | Time (0.794)(0.000) | Loss 0.0144(0.0142) | MAE e 0.005(0.005)  f 0.089(0.086)  s 0.103(0.100)  
Epoch: [2][180/300] | Time (0.794)(0.000) | Loss 0.0149(0.0142) | MAE e 0.003(0.005)  f 0.090(0.086)  s 0.095(0.100)  
Epoch: [2][186/300] | Time (0.793)(0.000) | Loss 0.0119(0.0141) | MAE e 0.002(0.005)  f 0.078(0.086)  s 0.108(0.100)  
Epoch: [2][192/300] | Time (0.793)(0.000) | Loss 0.0112(0.0141) | MAE e 0.003(0.005)  f 0.076(0.086)  s 0.084(0.099)  
Epoch: [2][198/300] | Time (0.792)(0.000) | Loss 0.0138(0.0141) | MAE e 0.002(0.005)  f 0.083(0.086)  s 0.108(0.099)  
Epoch: [2][204/300] | Time (0.792)(0.000) | Loss 0.0155(0.0140) | MAE e 0.008(0.004)  f 0.091(0.086)  s 0.080(0.099)  
Epoch: [2][210/300] | Time (0.791)(0.000) | Loss 0.0128(0.0140) | MAE e 0.004(0.005)  f 0.083(0.085)  s 0.095(0.099)  
Epoch: [2][216/300] | Time (0.792)(0.000) | Loss 0.0127(0.0140) | MAE e 0.003(0.005)  f 0.080(0.085)  s 0.111(0.099)  
Epoch: [2][222/300] | Time (0.793)(0.000) | Loss 0.0117(0.0139) | MAE e 0.005(0.004)  f 0.079(0.085)  s 0.087(0.099)  
Epoch: [2][228/300] | Time (0.793)(0.000) | Loss 0.0111(0.0139) | MAE e 0.003(0.004)  f 0.080(0.085)  s 0.080(0.099)  
Epoch: [2][234/300] | Time (0.793)(0.000) | Loss 0.0133(0.0139) | MAE e 0.001(0.004)  f 0.086(0.085)  s 0.090(0.098)  
Epoch: [2][240/300] | Time (0.792)(0.000) | Loss 0.0132(0.0138) | MAE e 0.002(0.004)  f 0.082(0.085)  s 0.112(0.098)  
Epoch: [2][246/300] | Time (0.792)(0.000) | Loss 0.0138(0.0138) | MAE e 0.008(0.004)  f 0.088(0.085)  s 0.090(0.098)  
Epoch: [2][252/300] | Time (0.792)(0.000) | Loss 0.0116(0.0138) | MAE e 0.013(0.004)  f 0.077(0.085)  s 0.092(0.099)  
Epoch: [2][258/300] | Time (0.792)(0.000) | Loss 0.0105(0.0138) | MAE e 0.002(0.004)  f 0.074(0.085)  s 0.093(0.098)  
Epoch: [2][264/300] | Time (0.791)(0.000) | Loss 0.0110(0.0137) | MAE e 0.002(0.004)  f 0.076(0.085)  s 0.088(0.098)  
Epoch: [2][270/300] | Time (0.791)(0.000) | Loss 0.0114(0.0137) | MAE e 0.003(0.004)  f 0.076(0.085)  s 0.107(0.098)  
Epoch: [2][276/300] | Time (0.793)(0.000) | Loss 0.0113(0.0137) | MAE e 0.003(0.004)  f 0.074(0.084)  s 0.095(0.098)  
